id,name,artists,duration_ms,release_date,year,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,mode,key,popularity,explicit,MoodScore,ReplayScore,UniquenessScore,NFT_Valuation,Tier,Clean Artist,Track Key,NFT Description,Preview URL,Spotify Link
3aFY07V6tHSzmMOQ9Ml8sm,Dream,['Nelson Riddle'],174333,1/1/58,1958,0.0132,0.18,0.31,0.584,0.108,-18.737,0.0375,80.952,0.0603,0,4,13,0,0.17762,0.3292899999999999,6.225679745551999,2.0451224236656,Legendary,Nelson Riddle,dream - nelson riddle,,,
3qdMYE97GJwDxSBVT9kDGu,Deci Que Si - Remasterizado,"['Francisco Canaro', 'Felix Gutierrez']",200000,12/26/32,1932,0.988,0.68,0.39,0.194,0.142,-6.11,0.224,160.531,0.972,1,7,0,0,0.6953,0.7686604166666666,7.554734453366002,2.7788064818431337,Legendary,Francisco Canaro,deci que si - remasterizado - francisco canaro,,,
3DKWF8is9hzp84aSxnhlag,Necio (feat. Carlos Santana),"['Romeo Santos', 'Carlos Santana']",264267,2/25/14,2014,0.362,0.869,0.684,0.0,0.0737,-4.915,0.0456,115.052,0.88,1,1,66,0,0.8086500000000001,0.8227916666666666,0.421865161967331,0.6975641319235326,Common,Romeo Santos,necio (feat. carlos santana) - romeo santos,,,
3m2Zd230K68bC4Qe961d9p,Rid Of Me,['PJ Harvey'],268827,1/1/93,1993,0.00485,0.715,0.0885,0.00694,0.155,-20.682,0.0521,125.383,0.544,0,9,52,0,0.427325,0.7025204166666666,1.701598986427334,0.9059255917615336,Legendary,PJ Harvey,rid of me - pj harvey,,,
0iSMAOr4EWdHJFOPi1xfiT,Good Enough,['Sarah McLachlan'],303933,1993,1993,0.458,0.515,0.445,0.000528,0.106,-7.674,0.0273,175.915,0.464,1,9,38,0,0.4701000000000001,0.6294784166666667,9.972459704427331,3.376590357161533,Legendary,Sarah McLachlan,good enough - sarah mclachlan,,,
0d1iiPfRlMjxd8oNfYoTSi,I. Allegro non troppo,"['Johannes Brahms', 'Eugene Ormandy', 'Philadelphia Orchestra']",1332520,1953,1953,0.92,0.261,0.113,0.178,0.111,-18.063,0.0394,98.181,0.104,1,7,2,0,0.1464,0.67234375,3.2903309046993328,1.2736595839097995,Legendary,Johannes Brahms,i. allegro non troppo - johannes brahms,,,
22SnIb63vexyG4RlRcqI9r,Espero Con Ansias,['Remmy Valenzuela'],214147,10/6/15,2015,0.411,0.636,0.522,0.0,0.301,-3.556,0.032,139.697,0.842,1,7,58,0,0.6785,0.7319645833333334,3.997169095300668,1.692813332756867,Legendary,Remmy Valenzuela,espero con ansias - remmy valenzuela,,,
5gypSqt3kIL3m9gnnicUuZ,Tabu Jageniko Chaitali,['Robin Majumdar'],178027,1/1/41,1941,0.993,0.37,0.239,0.9,0.164,-17.264,0.075,64.015,0.447,1,8,0,0,0.35495,0.4679645833333333,9.020830904699332,2.9942693755764664,Legendary,Robin Majumdar,tabu jageniko chaitali - robin majumdar,,,
7xbCf234CuqQg6HEv2llD2,Moten Swing - Live,['Count Basie'],260667,1936,1936,0.727,0.465,0.514,0.819,0.154,-10.057,0.062,72.049,0.512,1,8,1,0,0.50095,0.4802520833333334,7.561019346905998,2.611726533238466,Legendary,Count Basie,moten swing - live - count basie,,,
2qUlIDGWy5pupiwoN9I5kA,Bala Joban Nahin Mane,['Sitara'],169185,1/1/40,1940,0.994,0.546,0.136,0.902,0.173,-16.539,0.0742,124.064,0.688,1,3,0,0,0.4593,0.6286333333333334,1.5685677866993333,0.8513470026764667,Legendary,Sitara,bala joban nahin mane - sitara,,,
0wPiai5GOC7rhGcAmJscTC,I Can't Give You Anything But Love (From Blackbirds of 1928),['Cab Calloway'],138547,1953,1953,0.897,0.549,0.444,0.0,0.19,-6.818,0.0946,78.314,0.759,1,7,0,0,0.5962500000000001,0.7572541666666668,6.491244545574667,2.4210998220057336,Legendary,Cab Calloway,i can't give you anything but love (from blackbirds of 1928) - cab calloway,,,
6av3uLAacGG7c9fjshWmuH,Historia De Un Amor,['Luis Miguel'],234293,8/30/94,1994,0.342,0.438,0.71,0.0,0.0881,-7.607,0.0345,82.743,0.275,0,9,54,0,0.4679999999999999,0.6221812499999999,5.759765546633999,2.1094931014902,Legendary,Luis Miguel,historia de un amor - luis miguel,,,
0EyVLHntRxBdK77NC7je1x,Paranoia Blues,['Paul Simon'],176640,1/14/72,1972,0.195,0.72,0.448,6.75e-06,0.0844,-11.599,0.0712,125.354,0.674,0,11,33,0,0.6064,0.7438441458333332,1.6288128614273347,0.961229309469867,Legendary,Paul Simon,paranoia blues - paul simon,,,
2ZYERC5OngMDFCGYPCgOMB,Madman Across The Water,"['Elton John', 'Mick Ronson']",532467,10/30/70,1970,0.0599,0.401,0.699,0.00198,0.107,-8.846,0.0651,134.561,0.342,0,9,31,0,0.4816999999999999,0.6014495833333333,3.214422813300669,1.3434291981568671,Legendary,Elton John,madman across the water - elton john,,,
3oiVJNFAQQ77Yp3rXWGsVp,"Lonely Town, Lonely Street",['Bill Withers'],225149,5/1/72,1972,0.329,0.811,0.495,9.57e-05,0.132,-12.097,0.138,86.846,0.829,0,6,45,0,0.7076,0.7400052416666667,5.078682545300665,2.030266598173533,Legendary,Bill Withers,"lonely town, lonely street - bill withers",,,
7joBOa4H7aUJ4PCIHeAlcB,The Man From Thrush - From The TV Show “The Man From U.N.C.L.E”,['Lalo Schifrin'],184653,5/4/65,1965,0.587,0.533,0.571,0.774,0.0925,-16.426,0.0393,87.47,0.58,0,5,19,0,0.5650999999999999,0.5160291666666666,4.964111088905999,1.867628535005133,Legendary,Lalo Schifrin,the man from thrush - from the tv show “the man from u.n.c.l.e” - lalo schifrin,,,
2CaAFVU3HMvRxeCBq1BAtG,Kore'den Dönüş - Bir Emir Geldi Asker Yürüdü,['Malatyalı Fahri Kayahan'],197474,5/11/53,1953,0.992,0.5,0.106,0.00779,0.157,-17.137,0.0585,140.117,0.5,1,8,0,0,0.3621,0.8045420833333334,4.135817196908,1.6490698882390666,Legendary,Malatyalı Fahri Kayahan,kore'den dönüş - bir emir geldi asker yürüdü - malatyalı fahri kayahan,,,
7cX2nwvVfWW3bfScg2f15K,Out There,"['Tony Jay', 'Tom Hulce']",265693,5/28/96,1996,0.822,0.287,0.184,4.54e-06,0.0779,-18.698,0.0407,141.696,0.204,1,3,47,0,0.21775,0.7052988649999999,4.443781440241335,1.6562015348224004,Legendary,Tony Jay,out there - tony jay,,,
6ninjFrpTv2rmMfrNFTRq7,La montagne,['Jean Ferrat'],185093,1964,1964,0.764,0.464,0.401,1.58e-06,0.11,-7.228,0.0301,114.651,0.502,1,7,45,0,0.45715,0.780855855,0.3968113335746659,0.5523454493223998,Common,Jean Ferrat,la montagne - jean ferrat,,,
3FyZJbAD1FTA6yQBbu9zFS,La Sua Donna Ideale,['Cosimo Viciglione'],185680,1/6/97,1997,0.136,0.83,0.698,3.06e-06,0.0389,-12.09,0.0813,104.663,0.483,1,9,33,0,0.645,0.7442471516666667,2.1357729099673324,1.126968376073533,Legendary,Cosimo Viciglione,la sua donna ideale - cosimo viciglione,,,
0l49BLiXUhHD2A92ONuQ7k,Doncha Bother Me,['The Rolling Stones'],161187,4/15/66,1966,0.516,0.544,0.812,0.0031,0.11,-11.191,0.0592,123.269,0.783,1,9,38,0,0.7334,0.7588145833333333,1.2725535877813356,0.9040411805010672,Legendary,The Rolling Stones,doncha bother me - the rolling stones,,,
3xfLtZ4wBnS0Qt0ebzVup6,The Lady Is A Tramp,['Ella Fitzgerald'],203560,1/1/56,1956,0.842,0.438,0.385,0.0,0.0793,-10.129,0.07,82.536,0.529,1,7,32,0,0.45585,0.7217499999999999,5.765070005574667,2.1416810016724,Legendary,Ella Fitzgerald,the lady is a tramp - ella fitzgerald,,,
39v0NnNgAwHL1tjHSdtg9c,Legna!...Sigari!... Bordò!...,"['Giacomo Puccini', 'Gabriele Santini', 'Maria Callas', 'Orchestra Sinfonica Di Torino Della Rai']",230640,1952,1952,0.989,0.499,0.275,1.99e-06,0.724,-13.55,0.103,123.063,0.408,1,5,0,0,0.3842,0.8411182525,1.2816151985746684,0.8133459479474006,Rare,Giacomo Puccini,legna!...sigari!... bordò!... - giacomo puccini,,,
27LICMkrNKktdHpq0QL9Oy,My Home Town,['Sérgio Murillo'],138240,1959,1959,0.872,0.661,0.332,1.02e-05,0.502,-10.788,0.04,128.204,0.965,1,10,22,0,0.66745,0.8556057833333333,2.175880112241336,1.1858335578390673,Legendary,Sérgio Murillo,my home town - sérgio murillo,,,
0UzxmrQKwOSTgnz27QH07B,143,['Musiq Soulchild'],297800,11/14/00,2000,0.0749,0.606,0.532,0.0,0.0581,-8.916,0.0464,87.827,0.199,1,8,36,0,0.4173,0.6297529166666667,4.934290086633999,1.8467555468235328,Legendary,Musiq Soulchild,143 - musiq soulchild,,,
2UJesnGdalQaywJendkm10,Friday on My Mind - 2015 Remaster,['David Bowie'],176947,10/19/73,1973,0.0771,0.576,0.672,0.0,0.335,-11.531,0.0472,94.441,0.744,1,9,34,0,0.6768000000000001,0.6349720833333332,3.8310151619673314,1.608424777756866,Legendary,David Bowie,friday on my mind - 2015 remaster - david bowie,,,
3RBluWmSoG2pGA1OePzGJI,The Story Of Us,['Taylor Swift'],265667,10/25/10,2010,0.00478,0.543,0.818,0.000368,0.0357,-3.611,0.0398,139.898,0.683,1,4,56,0,0.69525,0.6223098333333333,4.105644428634,1.6928392702568669,Legendary,Taylor Swift,the story of us - taylor swift,,,
4qzk9R04fB1EdGiaovnKEH,Invisible Things,['Lauv'],197307,6/4/20,2020,0.082,0.732,0.553,7.84e-06,0.141,-7.406,0.099,125.311,0.291,1,7,30,0,0.49295,0.7249334566666666,1.6627427133006691,0.925082023823534,Legendary,Lauv,invisible things - lauv,,,
1Cy71Rb6aB5EjVYVYvVFIx,Let It Hurt,['Rascal Flatts'],233693,1/1/12,2012,0.0546,0.474,0.603,0.0,0.198,-5.99,0.027,135.988,0.255,1,0,48,0,0.43155,0.6198116666666666,3.439802813300668,1.3999174273235335,Legendary,Rascal Flatts,let it hurt - rascal flatts,,,
3PFWYIrlbpBZq7ytWVjCQt,Stay Hungry - 2005 Remaster,['Talking Heads'],159933,7/14/78,1978,0.322,0.655,0.801,0.271,0.145,-8.345,0.0326,124.781,0.661,0,2,30,0,0.7085000000000001,0.6831895833333334,1.5353550697586689,0.9476978750942672,Legendary,Talking Heads,stay hungry - 2005 remaster - talking heads,,,
03xWMkKEbeO4SnylA53ipj,"When Will My Life Begin? - From ""Tangled"" / Soundtrack Version",['Mandy Moore'],152333,1/1/10,2010,0.112,0.673,0.42,0.0,0.0897,-7.581,0.0317,108.066,0.385,1,4,69,0,0.46925,0.6994374999999999,1.5382516444273315,0.8705161183281993,Legendary,Mandy Moore,"when will my life begin? - from ""tangled"" / soundtrack version - mandy moore",,,
2tRdlnrEb9OwGDUuRDJiXB,Sing For The Day,['Styx'],301200,1/1/78,1978,0.0867,0.247,0.46,0.0,0.0858,-13.513,0.0353,67.63,0.401,1,2,31,0,0.38315,0.4823358333333333,8.298793771094,2.792558172994866,Legendary,Styx,sing for the day - styx,,,
1d89lSLqTpMMpcKBWzVWcm,Sense of Doubt - 2017 Remaster,['David Bowie'],239600,1977,1977,0.579,0.17,0.315,0.932,0.144,-19.137,0.0483,129.451,0.0365,1,5,38,0,0.16735,0.4141104166666667,2.488051504699333,0.9499265972431332,Legendary,David Bowie,sense of doubt - 2017 remaster - david bowie,,,
6p9oaClC7aKEfUPGlvozCM,El Guero Palma,['Los Tucanes De Tijuana'],233432,11/21/95,1995,0.375,0.815,0.57,0.0,0.26,-10.028,0.124,116.386,0.962,1,2,53,0,0.78805,0.8119708333333333,0.1830318286339994,0.6149168402568664,Common,Los Tucanes De Tijuana,el guero palma - los tucanes de tijuana,,,
0Azai7EDY9zJj95AMzlYLH,"Always True To You (In My Fashion) (from Kiss Me, Kate) - Voice",['Lehman Engel'],238507,1949,1949,0.936,0.427,0.25,0.0,0.353,-12.877,0.108,198.12,0.578,1,9,0,0,0.42545,0.65255,13.786707272241337,4.513312181672401,Legendary,Lehman Engel,"always true to you (in my fashion) (from kiss me, kate) - voice - lehman engel",,,
1Tm6GpZZa24ToTP0AUPb1u,"Violin Concerto, Op. 24: Allegro non troppo ma passionato","['Miklós Rózsa', 'Jascha Heifetz', 'Walter Hendl']",691560,1946,1946,0.703,0.282,0.287,0.622,0.766,-16.962,0.0472,78.855,0.248,1,7,0,0,0.27015,0.48398125,6.492664238032664,2.2117452089097998,Legendary,Miklós Rózsa,"violin concerto, op. 24: allegro non troppo ma passionato - miklós rózsa",,,
3Ev6bGwL4Sf1Dy3ZwIWh3O,No World for Tomorrow,['Coheed and Cambria'],305667,10/18/07,2007,0.0152,0.533,0.945,0.0,0.236,-3.919,0.0512,100.022,0.327,1,7,44,0,0.5948,0.6213191666666666,2.9490655466339977,1.3103613723235326,Legendary,Coheed and Cambria,no world for tomorrow - coheed and cambria,,,
3zWCwPp7SwvBR0foZdEPUb,The Way Of All Flesh,['Gene Krupa'],168947,1/1/58,1958,0.661,0.575,0.252,0.0173,0.0557,-13.919,0.0304,79.034,0.617,1,8,12,0,0.47875,0.7150291666666666,6.341694545574664,2.3203310720057324,Legendary,Gene Krupa,the way of all flesh - gene krupa,,,
438xBTovrKS6vp9mWqvtSE,The Sun Is A Very Magic Fellow,['Donovan'],161800,1968-10,1968,0.801,0.665,0.243,0.000224,0.119,-19.938,0.0671,120.184,0.756,1,2,26,0,0.5537,0.8592606666666668,0.8080111455746676,0.7369395770057335,Rare,Donovan,the sun is a very magic fellow - donovan,,,
1vw9MuorZMUxhsQBGsgyo1,Nicety,"[""Michel'le""]",211160,1989,1989,0.0105,0.83,0.712,0.24,0.049,-7.447,0.0446,103.141,0.814,1,11,33,0,0.7823,0.6559770833333334,2.4374678030919976,1.234637320094266,Legendary,,,,,
7cNmRxVnfWymzDLLxnUrxz,Kukat Koyelia Kunjan Mein,['Kajjan'],207163,12/31/44,1944,0.995,0.557,0.142,0.658,0.25,-13.781,0.287,68.747,0.715,1,4,0,0,0.47495,0.5948229166666666,8.200763853365999,2.8346496768431324,Legendary,Kajjan,kukat koyelia kunjan mein - kajjan,,,
4kBfdJ8EqlwCGamQltH8RT,So Good to See You,['Cheap Trick'],216467,1977-09,1977,0.1,0.561,0.71,0.00169,0.104,-9.803,0.0324,124.803,0.677,1,4,25,0,0.65955,0.67787125,1.557720761967334,0.9354136660902002,Legendary,Cheap Trick,so good to see you - cheap trick,,,
2Uu34VL1LZlWm2vVObIiQq,Kapitel 6 - In der Osternacht,['Anton Tschechow'],121600,2/25/53,1953,0.744,0.709,0.0907,0.0,0.778,-24.698,0.918,114.154,0.578,0,5,0,0,0.440195,0.8493208333333333,0.547794545574666,0.6156689053390665,Common,Anton Tschechow,kapitel 6 - in der osternacht - anton tschechow,,,
2cjipnn6eTGiKJecr9toCb,Tiempos Viejos - Remasterizado,"['Francisco Canaro', 'Alberto Arenas']",167227,3/14/53,1953,0.857,0.566,0.561,0.0266,0.0605,-5.891,0.086,128.966,0.724,0,2,0,0,0.62745,0.8158708333333332,2.226970254448003,1.1732533680010673,Legendary,Francisco Canaro,tiempos viejos - remasterizado - francisco canaro,,,
3TLtCHUaiMHcQcJVGVW2p2,Do You Remember? - 2016 Remaster,['Phil Collins'],275987,11/20/89,1989,0.114,0.677,0.509,0.0134,0.0659,-7.472,0.0252,93.042,0.525,1,5,65,0,0.5574,0.6663875,4.010040086633999,1.6313376509901996,Legendary,Phil Collins,do you remember? - 2016 remaster - phil collins,,,
0qy8jS9A6tdQINwH8roSol,Ease On Down The Road # 2,"['Diana Ross', 'Michael Jackson', 'Nipsey Russell']",90640,1/1/78,1978,0.515,0.811,0.871,6.06e-06,0.636,-8.771,0.0811,120.026,0.88,1,0,27,0,0.8595999999999999,0.8462443183333334,0.8029025777813339,0.8379162847510668,Rare,Diana Ross,ease on down the road # 2 - diana ross,,,
6PR3ZUCnxtQTEu30qgZLwT,Door,['C418'],111438,3/4/11,2011,0.974,0.465,0.112,0.939,0.093,-17.378,0.0388,65.272,0.0789,1,5,55,0,0.18701,0.4855333333333334,8.881347571365998,2.8997944380764658,Legendary,C418,door - c418,,,
1wcYbiiUkdT1jpLHzaWeRk,Dime,['Los Invasores De Nuevo León'],171933,1/1/94,1994,0.397,0.779,0.444,2.28e-06,0.0433,-12.344,0.0403,112.171,0.832,1,7,32,0,0.68295,0.7967890133333333,0.8470096730939977,0.7720115565948659,Rare,Los Invasores De Nuevo León,dime - los invasores de nuevo león,,,
6jreFSOTUAViWjKyzOC4Kg,REMEDY,['Alesso'],190295,8/31/18,2018,0.269,0.601,0.775,0.0,0.0883,-4.612,0.0473,119.964,0.483,1,0,74,0,0.6147,0.7340249999999999,0.7235773533006676,0.6891269559902002,Common,Alesso,remedy - alesso,,,
7poqM5zo2yLsaljXbwJxj4,In the Gold Dust Rush,['Cocteau Twins'],221360,10/31/83,1983,1.14e-05,0.466,0.851,0.864,0.236,-9.982,0.0662,110.105,0.183,0,4,28,0,0.4875499999999999,0.4031876966666666,1.379282954425331,0.7255430801609326,Rare,Cocteau Twins,in the gold dust rush - cocteau twins,,,
65VcycqWsiyYWBQ6MSKNeQ,Mujhe Kuch Yaad Aata Hai,['Geeta Dutt'],144586,12/31/48,1948,0.994,0.505,0.221,0.542,0.104,-14.262,0.171,70.87,0.692,0,11,0,0,0.4803999999999999,0.6124458333333334,7.813089313365997,2.7264228356764657,Legendary,Geeta Dutt,mujhe kuch yaad aata hai - geeta dutt,,,
57zabaqzfjZVhxJeb0UZsP,L'envie,['Johnny Hallyday'],230427,1/1/86,1986,0.0718,0.444,0.656,0.0,0.284,-9.294,0.0699,121.336,0.596,0,11,58,0,0.579,0.6447766666666667,0.9745278886340012,0.7206801999235336,Rare,Johnny Hallyday,l'envie - johnny hallyday,,,
1k1FvFJuBu7SbWW1YMG9mA,Don't Let Go - Live,"['Jerry Garcia Band', 'Jerry Garcia']",963973,1976,1976,0.802,0.584,0.317,0.047,0.692,-18.743,0.0482,154.11,0.663,1,2,20,0,0.52215,0.7527874999999999,6.413381812241337,2.3702426686724007,Legendary,Jerry Garcia Band,don't let go - live - jerry garcia band,,,
1FtMtKnd8a9TLjikDFrlY3,Tell Me,['The Rolling Stones'],245347,5/30/64,1964,0.063,0.506,0.705,1.67e-06,0.568,-9.418,0.086,121.994,0.469,1,6,22,0,0.56085,0.6602454158333333,1.0820692016340014,0.7520041560318671,Rare,The Rolling Stones,tell me - the rolling stones,,,
3I0FBDc1c1BLNtXWKVjmFg,untitled 02 | 06.23.2014.,['Kendrick Lamar'],258827,3/4/16,2016,0.341,0.667,0.508,0.0,0.644,-10.337,0.451,89.436,0.093,1,5,61,1,0.38175,0.7046250000000001,4.645606753300664,1.7739132759901992,Legendary,Kendrick Lamar,untitled 02 | 06.23.2014. - kendrick lamar,,,
74lSfDwQ9SfT0dlWi5IQBB,You Belong Here,"['JT Music', 'Andrea Storm Kaden']",253714,2/22/16,2016,0.0771,0.732,0.884,0.0,0.138,-4.872,0.107,140.017,0.745,1,1,55,0,0.7904,0.6933179166666666,4.166319095300668,1.7691969994235337,Legendary,JT Music,you belong here - jt music,,,
56lWJ2F7IksrSRX0dpsBo0,"Lieder und Gesänge aus der Jugendzeit (Excerpts): Book 3, No. 4, Nicht wiedersehen!","['Gustav Mahler', 'Bruno Walter']",205600,1946,1946,0.985,0.404,0.0849,0.0,0.123,-19.661,0.0661,78.6,0.293,1,8,0,0,0.247915,0.7319500000000001,6.539661596908,2.3048512290724,Legendary,Gustav Mahler,"lieder und gesänge aus der jugendzeit (excerpts): book 3, no. 4, nicht wiedersehen! - gustav mahler",,,
2cLvZokGgikrGmY6XIzztS,Every Lie,['My Darkest Days'],176400,1/1/10,2010,0.000939,0.577,0.925,0.0,0.216,-3.099,0.043,112.044,0.621,0,2,53,0,0.7163999999999999,0.6567128,0.9317086619673324,0.7601020785901996,Rare,My Darkest Days,every lie - my darkest days,,,
3OZ8zk4Mt6OeZk0WtdX6tb,Under The Sun,['The Connection'],107787,7/20/07,2007,0.409,0.677,0.449,0.000486,0.101,-12.204,0.0399,73.357,0.828,1,0,44,0,0.6576,0.6876055833333334,7.295429053094,2.6594506700948664,Legendary,The Connection,under the sun - the connection,,,
7Bxv0WL7UC6WwQpk9TzdMJ,Within,['Daft Punk'],228507,5/17/13,2013,0.894,0.702,0.297,0.485,0.103,-14.116,0.0317,110.116,0.0676,0,10,58,0,0.30649,0.7475583333333333,1.3042387780326656,0.7601885500764662,Rare,Daft Punk,within - daft punk,,,
2leVRmKc1EaL856vjEb8DN,I Ain't Trippin',['Too $hort'],400200,1/31/89,1989,0.048,0.663,0.16,0.417,0.0989,-16.3,0.191,180.029,0.592,1,7,37,0,0.45855,0.4791895833333333,10.804833294218668,3.569658842432267,Legendary,Too $hort,i ain't trippin' - too $hort,,,
28ZvWiMvY8zKiclq7XZ1yu,Postlude,"['Manuel Ponce', 'Andrés Segovia']",118973,1/1/30,1930,0.984,0.482,0.166,0.874,0.119,-22.676,0.0834,117.28,0.299,1,7,1,0,0.2982,0.6172333333333333,0.4464681713660015,0.454342118076467,Common,Manuel Ponce,postlude - manuel ponce,,,
2DgwY82XhKr7urwswEgsis,La Ultima Copa - Remasterizado,"['Francisco Canaro', 'Alberto Arenas']",181680,3/14/49,1949,0.987,0.449,0.343,0.394,0.315,-7.656,0.0548,62.591,0.687,0,1,0,0,0.5071,0.6139979166666667,9.155255980032663,3.1389610648431328,Legendary,Francisco Canaro,la ultima copa - remasterizado - francisco canaro,,,
3D3lmTEhuWaunO1yxpYPD8,You're in Love,['Ratt'],194107,1985,1985,0.00384,0.567,0.867,0.088,0.112,-11.541,0.0484,146.008,0.535,1,7,56,0,0.6592,0.5946846666666666,5.09702909530067,1.9679683619235344,Legendary,Ratt,you're in love - ratt,,,
0HM4IU7gGqu4Jkmy011leV,But Not For Me,['Bing Crosby'],172000,1/1/49,1949,0.95,0.281,0.159,1.51e-05,0.352,-12.18,0.0295,79.01,0.267,0,2,2,0,0.2327,0.6889003916666666,6.4779757469079975,2.2659528611557325,Legendary,Bing Crosby,but not for me - bing crosby,,,
0c8X4ApJu6CNEXoIb5VKMo,Frontlines,"['Zeds Dead', 'NGHTMRE', 'GG Magree']",214733,10/14/16,2016,0.0113,0.407,0.925,0.0025,0.192,-4.155,0.0747,151.993,0.119,0,11,56,0,0.4730999999999999,0.5570829166666666,6.201602813300666,2.221044864823533,Legendary,Zeds Dead,frontlines - zeds dead,,,
2URiuQa72fYQdkIx7yz3nW,Itazuke Tower,['Oscar Brand'],96707,1959,1959,0.673,0.626,0.562,0.0,0.082,-12.197,0.181,134.31,0.874,1,5,6,0,0.7028,0.7925875,3.1265702544480014,1.4613567013344002,Legendary,Oscar Brand,itazuke tower - oscar brand,,,
4PRdGQsEQeqvfYZTPN6pDC,Vacanze Romane - 1991 Remaster,['Matia Bazar'],252960,1983,1983,0.12,0.582,0.573,0.00504,0.0732,-14.851,0.0333,109.688,0.474,0,6,44,0,0.53565,0.6758566666666667,1.2394334199673316,0.7958573593235327,Rare,Matia Bazar,vacanze romane - 1991 remaster - matia bazar,,,
1YSCZWg9Xl3FA0dAxeLCXM,"Piano Concerto in A Minor, Op. 54: I. Allegro affettuoso","['Robert Schumann', 'Eugene Istomin', 'Bruno Walter', 'Columbia Symphony Orchestra']",867093,1942,1942,0.982,0.285,0.112,0.883,0.0939,-19.54,0.0339,95.624,0.0793,0,9,0,0,0.14217,0.5103666666666666,3.844614238032666,1.381772104743133,Legendary,Robert Schumann,"piano concerto in a minor, op. 54: i. allegro affettuoso - robert schumann",,,
1zv1E5fYayjVCSM3KOSHii,Cariba - Live / Take 1,['Wes Montgomery'],508013,1962,1962,0.742,0.665,0.458,0.0168,0.615,-15.657,0.061,93.598,0.913,0,5,12,0,0.6917500000000001,0.7886958333333334,3.957944545574666,1.7055394053390662,Legendary,Wes Montgomery,cariba - live / take 1 - wes montgomery,,,
0SlljMy4uEgoVPCyavtcHH,Self Conscience - Dirty Version,"['Prodigy', 'Nas']",195293,11/6/00,2000,0.0666,0.829,0.614,0.00085,0.0975,-8.546,0.267,90.924,0.496,1,1,46,1,0.6205499999999999,0.7012324999999999,4.420698419967331,1.7888334009901992,Legendary,Prodigy,self conscience - dirty version - prodigy,,,
6FF0SXoI055igcbjf6iggP,Tumba La Caña Jibarito,['Sonora Ponceña'],257187,6/28/72,1972,0.649,0.584,0.557,0.063,0.0771,-9.88,0.112,112.642,0.898,0,4,24,0,0.70015,0.7739208333333334,0.7520996544479995,0.7415546880010666,Rare,Sonora Ponceña,tumba la caña jibarito - sonora ponceña,,,
5rLwnbPExWwiPbScCNlvxC,You Should've Killed Me When You Had the Chance,['A Day To Remember'],220413,2008,2008,4.44e-05,0.211,0.965,0.0,0.526,-5.467,0.211,185.232,0.346,0,0,53,0,0.5288999999999999,0.42740888,11.745228746634,3.8582767319902,Legendary,A Day To Remember,you should've killed me when you had the chance - a day to remember,,,
23TwR29GSeJBfXnXhmDlwR,"Crazy Story, Pt. 3",['King Von'],191399,9/20/19,2019,0.00165,0.729,0.73,4.33e-05,0.118,-5.14,0.261,156.953,0.41,0,11,63,1,0.60175,0.6420337583333333,6.958961803300668,2.523012856406867,Legendary,King Von,"crazy story, pt. 3 - king von",,,
7xwFOVYwBuLvFquLyfooRp,Wait a Minute (feat. Lil' Kim),"['Ray J', ""Lil' Kim""]",227267,6/19/01,2001,0.0681,0.89,0.701,0.0,0.243,-4.954,0.205,100.018,0.728,1,7,39,1,0.75905,0.7389908333333335,2.9575151619673323,1.4115688402568665,Legendary,Ray J,wait a minute (feat. lil' kim) - ray j,,,
3eQiXp8TNEBuXepG7Iidqi,"Talking Bear Mountain Picnic Massacre Blues - Live at Brandeis University, Waltham, MA - May 1963",['Bob Dylan'],344493,5/10/63,1963,0.845,0.499,0.466,0.000698,0.343,-11.226,0.257,105.484,0.555,1,7,13,0,0.50985,0.7882838333333333,1.921453672241333,1.0307829433390665,Legendary,Bob Dylan,"talking bear mountain picnic massacre blues - live at brandeis university, waltham, ma - may 1963 - bob dylan",,,
4iXjAKBYd1ZCDvtrkux26a,A Manos Llenas,['Los Tigres Del Norte'],218880,1/1/96,1996,0.0764,0.722,0.427,0.000352,0.0482,-11.385,0.0374,97.372,0.836,1,9,38,0,0.66435,0.6846503333333334,3.3608847197606653,1.4804155325948662,Legendary,Los Tigres Del Norte,a manos llenas - los tigres del norte,,,
4VXWyCkQYHu5V010xYc0ec,Paramahansa Lake,['Alice Coltrane'],271840,1/1/69,1969,0.915,0.431,0.144,0.551,0.11,-24.103,0.0418,96.84,0.273,0,5,30,0,0.26735,0.6263,3.5134975713659977,1.3668267714097992,Legendary,Alice Coltrane,paramahansa lake - alice coltrane,,,
7BGfmrLqVfB9sSUH2hUThw,Move It - 2002 Remaster,['Cliff Richard'],137520,1965,1965,0.0194,0.347,0.595,2.01e-05,0.118,-6.432,0.0483,173.238,0.565,0,1,37,0,0.5209999999999999,0.497062475,9.634424538634002,3.2466492278402006,Legendary,Cliff Richard,move it - 2002 remaster - cliff richard,,,
2Hbad5lRjdQBvKRahhFTsw,Secret Agent Man,['DEVO'],217933,1978,1978,0.0917,0.711,0.443,0.0444,0.0826,-12.866,0.067,150.77,0.743,1,9,28,0,0.63,0.6564358333333333,5.885463986427336,2.2158917375948675,Legendary,DEVO,secret agent man - devo,,,
